price,price_liter,title,promotion,brand,container,volumen_unid,quantity_pack,image_url,supermarket
0.85,2.58,"Cerveza 1906, lata 33 cl",No promotion,1906,lata,33 cl,1,https://supermercado.eroski.es/images/17234691.jpg,Eroski
3.11,2.08,"Cerveza 0,0 ESTRELLA GALICIA, pack botellín 6x25 cl",No promotion,"0,0 estrella galicia",No specified,25 cl,6,https://supermercado.eroski.es/images/12829008.jpg,Eroski
0.66,2.0,"Cerveza HEINEKEN, lata 33 cl",No promotion,heineken,lata,33 cl,1,https://supermercado.eroski.es/images/6822365.jpg,Eroski
1.49,2.98,"Cerveza alemana PAULANER Heffe Weissbier, botellín 50 cl",No promotion,alemana paulaner heffe weissbier,No specified,50 cl,1,https://supermercado.eroski.es/images/14226435.jpg,Eroski
0.57,1.73,"Cerveza 0,0 ESTRELLA GALICIA, lata 33 cl",No promotion,"0,0 estrella galicia",lata,33 cl,1,https://supermercado.eroski.es/images/319400.jpg,Eroski
8.52,2.15,"Cerveza ESTRELLA DAMM, pack 12x33 cl",No promotion,estrella damm,No specified,33 cl,12,https://supermercado.eroski.es/images/8370710.jpg,Eroski
3.83,2.56,"Cerveza holandesa HEINEKEN, pack botellín 6x25 cl",No promotion,holandesa heineken,No specified,25 cl,6,https://supermercado.eroski.es/images/14226609.jpg,Eroski
0.72,2.18,"Cerveza AMSTEL Oro, lata 33 cl",No promotion,amstel oro,lata,33 cl,1,https://supermercado.eroski.es/images/10858314.jpg,Eroski
6.3,2.12,"Cerveza AMBAR, pack 9x33 cl",No promotion,ambar,No specified,33 cl,9,https://supermercado.eroski.es/images/398321.jpg,Eroski
0.33,1.0,"Cerveza sin alcohol AURUM, lata 33 cl",No promotion,sin alcohol aurum,lata,33 cl,1,https://supermercado.eroski.es/images/17818915.jpg,Eroski
8.5,2.84,"Cerveza WOLL-DAMM, pack 12x25 cl",No promotion,woll-damm,No specified,25 cl,12,https://supermercado.eroski.es/images/5595384.jpg,Eroski
6.19,3.12,"Cerveza 1906 Red Vintage, pack 6x33 cl",No promotion,1906 red vintage,No specified,33 cl,6,https://supermercado.eroski.es/images/10830842.jpg,Eroski
2.5,1.68,"Cerveza con limonada CRUZCAMPO Shandy, pack 6x25 cl",No promotion,con limonada cruzcampo shandy,No specified,25 cl,6,https://supermercado.eroski.es/images/17820432.jpg,Eroski
1.37,4.15,"Cerveza con tequila DESPERADOS, botellín 33 cl",No promotion,con tequila desperados,No specified,33 cl,1,https://supermercado.eroski.es/images/15748403.jpg,Eroski
7.47,1.88,"Cerveza 0,0 Radler AMSTEL, pack lata 12x33 cl",No promotion,"0,0 radler amstel",lata,33 cl,12,https://supermercado.eroski.es/images/45278.jpg,Eroski
0.64,1.94,"Cerveza 0,0 AMSTEL Oro, lata 33 cl",No promotion,"0,0 amstel oro",lata,33 cl,1,https://supermercado.eroski.es/images/15872799.jpg,Eroski
0.65,1.97,"Cerveza CRUZCAMPO Shandy, lata 33 cl",No promotion,cruzcampo shandy,lata,33 cl,1,https://supermercado.eroski.es/images/22212369.jpg,Eroski
0.66,2.0,Next,2ª unidad -70%,"0,0% buckler radler",lata,33 cl,1,https://supermercado.eroski.es/images/22213078.jpg,Eroski
0.25,0.76,"Cerveza AURUM, lata 33 cl",No promotion,aurum,lata,33 cl,1,https://supermercado.eroski.es/images/8351769.jpg,Eroski
0.65,1.97,"Cerveza 0,0% HEINEKEN, lata 33 cl",No promotion,"0,0% heineken",lata,33 cl,1,https://supermercado.eroski.es/images/16848509_2.jpg,Eroski
0.38,0.76,"Cerveza AURUM, lata 50 cl",No promotion,aurum,lata,50 cl,1,https://supermercado.eroski.es/images/16848509_2.jpg,Eroski
0.7,0.7,"Cerveza AURUM, botella 1 litro",No promotion,aurum,botella,1 l,1,https://supermercado.eroski.es/images/16848509_2.jpg,Eroski
0.57,1.73,"Cerveza sin alcohol FREE DAMM, lata 33 cl",No promotion,sin alcohol free damm,lata,33 cl,1,https://supermercado.eroski.es/images/16848509_2.jpg,Eroski
